"id","state","leaid","name_raw","name_clean","year"
"ca4240","ca",621360,"Cheryl Hunt","cheryl hunt",2018
"ca4241","ca",621400,"Debbie Muro","debbie muro",2018
"ca4242","ca",630510,"Paul Van Loon","paul van loon",2018
"ca4243","ca",632270,"Pat Sánchez","pat sánchez",2018
"ca4244","ca",691014,"Brock Falkenberg","brock falkenberg",2018
"ca4245","ca",619320,"David McQueen","david mcqueen",2018
"ca4246","ca",620070,"Becky Salato","becky salato",2018
"ca4247","ca",620670,"Jill Falconer","jill falconer",2018
"ca4248","ca",623040,"Mike Brown","mike brown",2018
"ca4249","ca",624750,"Michael Cox","michael cox",2018
"ca4250","ca",601442,"Giovanni Annous","giovanni annous",2018
"ca4251","ca",691015,"Patricia Gunderson","patricia gunderson",2018
"ca4252","ca",605010,"Paula Silva","paula silva",2018
"ca4253","ca",618780,"Edward Brown","edward brown",2018
"ca4254","ca",619050,"Scott Smith","scott smith",2018
"ca4255","ca",621060,"Morgan Nugent","morgan nugent",2018
"ca4256","ca",631830,"Jason Waddell","jason waddell",2018
"ca4257","ca",632520,"Vicky Leitaker","vicky leitaker",2018
"ca4258","ca",636420,"Jeff Baker","jeff baker",2018
"ca4259","ca",638550,"Jason Waddell","jason waddell",2018
"ca4260","ca",642300,"Michael Altenburg","michael altenburg",2018
"ca4261","ca",600011,"Keith Tomes","keith tomes",2018
"ca4262","ca",619440,"Jacqueline Cardenas","jacqueline cardenas",2018
"ca4263","ca",627180,"Jeff Pelzel","jeff pelzel",2018
"ca4264","ca",622710,"Austin Beutner","austin beutner",2018
"ca4265","ca",691078,"Debra Duardo","debra duardo",2018
"ca4266","ca",601620,"Mary Sieu","mary sieu",2018
"ca4267","ca",600153,"Denise Jaramillo","denise jaramillo",2018
"ca4268","ca",602820,"David Vierra","david vierra",2018
"ca4269","ca",602970,"David Vannasdall","david vannasdall",2018
"ca4270","ca",603600,"Arturo Ortega","arturo ortega",2018
"ca4271","ca",603690,"Froilan Mendoza","froilan mendoza",2018
"ca4272","ca",604110,"Art Cunha","art cunha",2018
"ca4273","ca",604440,"Tracy McSparren","tracy mcsparren",2018
"ca4274","ca",604830,"Michael Bregy","michael bregy",2018
"ca4275","ca",605610,"Carl Coles","carl coles",2018
"ca4276","ca",606450,"Matt Hill","matt hill",2018
"ca4277","ca",607740,"Steven Doyle","steven doyle",2018
"ca4278","ca",607920,"Gregory O'Brien","gregory o brien",2018
"ca4279","ca",608190,"Jeffrey Jordan","jeffrey jordan",2018
"ca4280","ca",608760,"James Elsasser","james elsasser",2018
"ca4281","ca",610050,"Elizabeth Eminhizer","elizabeth eminhizer",2018
"ca4282","ca",610260,"Leslie Lockhart","leslie lockhart",2018
"ca4283","ca",611460,"John Garcia., Ph.D.","ph d john garcia ",2018
"ca4284","ca",611520,"Gordon Amerson","gordon amerson",2018
"ca4285","ca",611910,"Joshua Lightle","joshua lightle",2018
"ca4286","ca",611850,"Marc Patterson","marc patterson",2018
"ca4287","ca",612090,"Maribel Garcia","maribel garcia",2018
"ca4288","ca",612120,"Edward Zuniga","edward zuniga",2018
"ca4289","ca",612180,"Frances Esparza","frances esparza",2018
"ca4290","ca",612210,"Melissa Moore","melissa moore",2018
"ca4291","ca",614940,"Anita Chu","anita chu",2018
"ca4292","ca",615240,"Vivian Ekchian","vivian ekchian",2018
"ca4293","ca",615270,"Penelope DeLeon","penelope deleon",2018
"ca4294","ca",615600,"Johannis Andrews","johannis andrews",2018
"ca4295","ca",616680,"Helen Morgan","helen morgan",2018
"ca4296","ca",617040,"Jason Johnson","jason johnson",2018
"ca4297","ca",617880,"Lori Slaven","lori slaven",2018
"ca4298","ca",618390,"Erika Torres","erika torres",2018
"ca4299","ca",620130,"Wendy Sinnette","wendy sinnette",2018
"ca4300","ca",620880,"Michele Bowers","michele bowers",2018
"ca4301","ca",621000,"Daniel Stepenosky","daniel stepenosky",2018
"ca4302","ca",621210,"Betsy Hamilton","betsy hamilton",2018
"ca4303","ca",621420,"Scott Price","scott price",2018
"ca4304","ca",621930,"William Crean","william crean",2018
"ca4305","ca",622500,"Jill Baker","jill baker",2018
"ca4306","ca",622890,"Jonathan Vasquez","jonathan vasquez",2018
"ca4307","ca",623010,"Jim Coombs","jim coombs",2018
"ca4308","ca",623160,"Gudiel Crosthwaite","gudiel crosthwaite",2018
"ca4309","ca",625320,"Katherine Fundukian Thorossian","katherine fundukian thorossian",2018
"ca4310","ca",625470,"Anthony Martinez","anthony martinez",2018
"ca4311","ca",626190,"Lillian Maldonado French","lillian maldonado french",2018
"ca4312","ca",627690,"John Lopez","john lopez",2018
"ca4313","ca",629580,"Raul Maldonado","raul maldonado",2018
"ca4314","ca",629700,"Alex Cherniss","alex cherniss",2018
"ca4315","ca",629850,"Ruth Perez","ruth perez",2018
"ca4316","ca",629940,"Brian McDonald","brian mcdonald",2018
"ca4317","ca",631320,"Richard Martinez","richard martinez",2018
"ca4318","ca",633570,"Alejandro Ruvalcaba","alejandro ruvalcaba",2018
"ca4319","ca",634860,"Jeff Wilson","jeff wilson",2018
"ca4320","ca",635700,"Ben Drati","ben drati",2018
"ca4321","ca",635970,"Colleen Hawkins","colleen hawkins",2018
"ca4322","ca",637500,"Geoff Yantz","geoff yantz",2018
"ca4323","ca",637560,"Gary Gonzales","gary gonzales",2018
"ca4324","ca",638220,"Catherine Kawaguchi","catherine kawaguchi",2018
"ca4325","ca",638980,"Kimberly Fricker","kimberly fricker",2018
"ca4326","ca",639420,"Timothy Stowe","timothy stowe",2018
"ca4327","ca",640650,"Lynn Bulgin","lynn bulgin",2018
"ca4328","ca",642000,"Charles Hinman","charles hinman",2018
"ca4329","ca",642120,"Regina Rossall","regina rossall",2018
"ca4330","ca",642450,"Maria Martinez-Poulin","maria martinez poulin",2018
"ca4331","ca",642480,"Martin Plourde","martin plourde",2018
"ca4332","ca",642510,"Mike Kuhlman","mike kuhlman",2018
"ca4333","ca",642810,"Susan Andreas-Bervel","susan andreas bervel",2018
"ca4334","ca",601428,"Blake Silvers","blake silvers",2018
"ca4335","ca",609620,"Darin Brawley","darin brawley",2018
"ca4336","ca",616325,"Alfonso Jimenez","alfonso jimenez",2018
"ca4337","ca",633750,"Julie Mitchell","julie mitchell",2018
"ca4338","ca",641280,"Robert Taylor","robert taylor",2018
"ca4339","ca",634425,"James Symonds","james symonds",2018
"ca4340","ca",600001,"Lawrence King","lawrence king",2018
"ca4341","ca",600025,"Michael Matthews","michael matthews",2018
"ca4342","ca",600032,"Steven Keller","steven keller",2018
"ca4343","ca",600116,"Darren Sylvia","darren sylvia",2018
"ca4344","ca",600068,"Rodney Wallace","rodney wallace",2018
"ca4345","ca",691017,"Cecilia Massetti","cecilia massetti",2018
"ca4346","ca",602360,"Sheila Perry","sheila perry",2018
"ca4347","ca",604080,"Randall Seals","randall seals",2018
"ca4348","ca",600160,"Glen Billington","glen billington",2018
"ca4349","ca",608520,"Charles Martin","charles martin",2018
"ca4350","ca",608550,"Ronald Seals","ronald seals",2018
"ca4351","ca",623340,"Todd Lile","todd lile",2018
"ca4352","ca",631920,"Michelle Townsend","michelle townsend",2018
"ca4353","ca",691018,"Mary Jane Burke","mary jane burke",2018
"ca4354","ca",605520,"John Carroll","john carroll",2018
"ca4355","ca",611220,"Becky Rosales","becky rosales",2018
"ca4356","ca",619380,"Raquel Rose","raquel rose",2018
"ca4357","ca",620430,"Luke McCann","luke mccann",2018
"ca4358","ca",620520,"John Carroll","john carroll",2018
"ca4359","ca",620910,"Brett Geithman","brett geithman",2018
"ca4360","ca",621660,"Luke McCann","luke mccann",2018
"ca4361","ca",624870,"Kimberly Berman","kimberly berman",2018
"ca4362","ca",627300,"Nancy Neu","nancy neu",2018
"ca4363","ca",627720,"Kris Cosca","kris cosca",2018
"ca4364","ca",632160,"Nancy Lynch","nancy lynch",2018
"ca4365","ca",633660,"Michael McDowell","michael mcdowell",2018
"ca4366","ca",635090,"Jim Hogeboom","jim hogeboom",2018
"ca4367","ca",635110,"Jim Hogeboom","jim hogeboom",2018
"ca4368","ca",636000,"Itoco Garcia","itoco garcia",2018
"ca4369","ca",638790,"Tara Taupier","tara taupier",2018
"ca4370","ca",636670,"Bob Raines","bob raines",2018
"ca4371","ca",600006,"Marci Trahan","marci trahan",2018
"ca4372","ca",691090,"Jeff Aranguena","jeff aranguena",2018
"ca4373","ca",623940,"Jeff Aranguena","jeff aranguena",2018
"ca4374","ca",691019,"Michelle Hutchins","michelle hutchins",2018
"ca4375","ca",602730,"Michael Warych","michael warych",2018
"ca4376","ca",603090,"Warren Galletti","warren galletti",2018
"ca4377","ca",614070,"Rebecca Walker","rebecca walker",2018
"ca4378","ca",623550,"Cynthia L. B. Gonzalez","cynthia b gonzalez",2018
"ca4379","ca",624480,"Jason Morse","jason morse",2018
"ca4380","ca",631230,"Warren Galletti","warren galletti",2018
"ca4381","ca",633720,"Mike Gorman","mike gorman",2018
"ca4382","ca",640300,"Debra Kubin","debra kubin",2018
"ca4383","ca",642560,"Mark Westerburg","mark westerburg",2018
"ca4384","ca",631400,"Holly McLaughlin","holly mclaughlin",2018
"ca4385","ca",642580,"Joan Potter","joan potter",2018
"ca4386","ca",609665,"Anthony Loumena","anthony loumena",2018
"ca4387","ca",691020,"Steve Tietjen","steve tietjen",2018
"ca4388","ca",603420,"Sandra Schiber","sandra schiber",2018
"ca4389","ca",603750,"Bliss Propes","bliss propes",2018
"ca4390","ca",612150,"Lori Gonzalez","lori gonzalez",2018
"ca4391","ca",617220,"Isabel Cabral-Johnson","isabel cabral johnson",2018
"ca4392","ca",621240,"Scott Borba","scott borba",2018
"ca4393","ca",621270,"Donna Alley","donna alley",2018
"ca4394","ca",622170,"Andres Zamora","andres zamora",2018
"ca4395","ca",622740,"Mark Marshall","mark marshall",2018
"ca4396","ca",624360,"Roy Mendiola","roy mendiola",2018
"ca4397","ca",624600,"Richard Rogers","richard rogers",2018
"ca4398","ca",624660,"Alan Peterson","alan peterson",2018
"ca4399","ca",630810,"Kristi Kingston","kristi kingston",2018
"ca4400","ca",630840,"José González","josé gonzález",2018
"ca4401","ca",636960,"Alison Kahl","alison kahl",2018
"ca4402","ca",641880,"John Curry","john curry",2018
"ca4403","ca",642960,"Randall Heller","randall heller",2018
"ca4404","ca",616323,"Bryan Ballenger","bryan ballenger",2018
"ca4405","ca",624630,"Richard Lopez","richard lopez",2018
"ca4406","ca",600033,"Justin Miller","justin miller",2018
"ca4407","ca",600039,"Adolfo Melara","adolfo melara",2018
"ca4408","ca",691093,"Mike Martin","mike martin",2018
"ca4409","ca",638520,"Audra Evans","audra evans",2018
"ca4410","ca",625190,"Tom O'Malley","tom o malley",2018
"ca4411","ca",639940,"Teresa Healy","teresa healy",2018
"ca4412","ca",691052,"Stacey Adler","stacey adler",2018
"ca4413","ca",611870,"Heidi Torix","heidi torix",2018
"ca4414","ca",623530,"Jennifer Wildman","jennifer wildman",2018
"ca4415","ca",691021,"Deneen Guss","deneen guss",2018
"ca4416","ca",601950,"Jim Koenig","jim koenig",2018
"ca4417","ca",605730,"Lindsay Lopez","lindsay lopez",2018
"ca4418","ca",607530,"Trisha Dellis","trisha dellis",2018
"ca4419","ca",608580,"Roberto Rios","roberto rios",2018
"ca4420","ca",615870,"Rosemarie Grounds","rosemarie grounds",2018
"ca4421","ca",616080,"Zandra Galvan","zandra galvan",2018
"ca4422","ca",619680,"Rory Livingston","rory livingston",2018
"ca4423","ca",619650,"Brian Walker","brian walker",2018
"ca4424","ca",620490,"Daniel Stonebloom","daniel stonebloom",2018
"ca4425","ca",625110,"Jinane Annous","jinane annous",2018
"ca4426","ca",625530,"Daniel Diffenbaugh","daniel diffenbaugh",2018
"ca4427","ca",629370,"Ralph Porras","ralph porras",2018
"ca4428","ca",633930,"Rebeca Andrade","rebeca andrade",2018
"ca4429","ca",633980,"Dan Burns","dan burns",2018
"ca4430","ca",634050,"Josh Van Norman","josh van norman",2018
"ca4431","ca",634080,"Catherine Reimer","catherine reimer",2018
"ca4432","ca",634770,"Jessica Riley","jessica riley",2018
"ca4433","ca",635790,"Tim Ryan","tim ryan",2018
"ca4434","ca",637710,"Eric Tarallo","eric tarallo",2018
"ca4435","ca",641610,"Gina Uccelli","gina uccelli",2018
"ca4436","ca",627590,"Kari Yeater","kari yeater",2018
"ca4437","ca",600031,"Jonathan Sison","jonathan sison",2018
"ca4438","ca",637050,"Timothy Vanoli","timothy vanoli",2018
"ca4439","ca",600046,"Yvette Irving","yvette irving",2018
"ca4440","ca",617760,"Janet Tufts","janet tufts",2018
"ca4441","ca",691022,"Barbara Nemko","barbara nemko",2018
"ca4442","ca",607020,"Erin Smith-Hagberg","erin smith hagberg",2018
"ca4443","ca",626640,"Rosanna Mucetti","rosanna mucetti",2018
"ca4444","ca",631380,"Kenneth Burkhart","kenneth burkhart",2018
"ca4445","ca",637830,"Marylou Wilson","marylou wilson",2018
"ca4446","ca",600012,"Melissa Madigan","melissa madigan",2018
"ca4447","ca",691023,"Scott Lay","scott lay",2018
"ca4448","ca",608340,"Katie Kohler","katie kohler",2018
"ca4449","ca",608880,"Carolyn Cramer","carolyn cramer",2018
"ca4450","ca",615780,"Andrew Withers","andrew withers",2018
"ca4451","ca",626820,"Monica Daugherty","monica daugherty",2018
"ca4452","ca",626880,"Brett McFadden","brett mcfadden",2018
"ca4453","ca",630930,"Rusty Clark","rusty clark",2018
"ca4454","ca",601427,"Torie Gibson","torie gibson",2018
"ca4455","ca",640380,"Andy Parsons","andy parsons",2018
"ca4456","ca",627240,"Russell Lee-SunG","russell lee sung",2018
"ca4457","ca",691024,"Al Mijares","al mijares",2018
"ca4458","ca",684500,"Terry Walker","terry walker",2018
"ca4459","ca",602610,"Christopher Downing, Ed.D.","ed d christopher downing",2018
"ca4460","ca",602630,"Michael Matsuda","michael matsuda",2018
"ca4461","ca",605880,"Brad Mason","brad mason",2018
"ca4462","ca",606360,"Ramon Miramontes","ramon miramontes",2018
"ca4463","ca",607440,"Kirsten Vital","kirsten vital",2018
"ca4464","ca",608070,"Norma Martinez","norma martinez",2018
"ca4465","ca",610440,"Anne Silavs","anne silavs",2018
"ca4466","ca",614220,"Mark Johnson","mark johnson",2018
"ca4467","ca",614730,"Bob Pletka","bob pletka",2018
"ca4468","ca",614760,"Scott Scambray","scott scambray",2018
"ca4469","ca",614880,"Gabriela Mafi","gabriela mafi",2018
"ca4470","ca",618030,"Gregory Magnuson","gregory magnuson",2018
"ca4471","ca",618060,"Clint Harwick","clint harwick",2018
"ca4472","ca",620370,"Jason Viloria","jason viloria",2018
"ca4473","ca",620190,"Joanne Culverhouse","joanne culverhouse",2018
"ca4474","ca",623430,"Franklin Donavan II","franklin donavan ii",2018
"ca4475","ca",628140,"Carol Hansen","carol hansen",2018
"ca4476","ca",628650,"Gunn Marie Hansen","gunn marie hansen",2018
"ca4477","ca",630660,"Gregory Plutko","gregory plutko",2018
"ca4478","ca",635310,"Jerry Almendarez","jerry almendarez",2018
"ca4479","ca",636030,"Sue Johnson","sue johnson",2018
"ca4480","ca",642150,"Cyndi Paik","cyndi paik",2018
"ca4481","ca",633860,"Crystal Turner","crystal turner",2018
"ca4482","ca",622590,"Andrew Pulver","andrew pulver",2018
"ca4483","ca",691025,"Gayle Garbolino-Mojica","gayle garbolino mojica",2018
"ca4484","ca",601680,"Kelly Graham","kelly graham",2018
"ca4485","ca",602250,"Michael Wells","michael wells",2018
"ca4486","ca",603480,"Amber Lee-Alva","amber lee alva",2018
"ca4487","ca",609300,"John Baggett","john baggett",2018
"ca4488","ca",611490,"Brad Tooker","brad tooker",2018
"ca4489","ca",613080,"Tom Janis","tom janis",2018
"ca4490","ca",613980,"Jack Kraemer","jack kraemer",2018
"ca4491","ca",622560,"Gordon Medd","gordon medd",2018
"ca4492","ca",627120,"Denny Rush","denny rush",2018
"ca4493","ca",630720,"Julie Kehoe","julie kehoe",2018
"ca4494","ca",630750,"George Sziraki","george sziraki",2018
"ca4495","ca",633600,"Derk Garcia","derk garcia",2018
"ca4496","ca",633630,"Jess Borjon","jess borjon",2018
"ca4497","ca",638770,"Carmen Ghysels","carmen ghysels",2018
"ca4498","ca",642140,"Scott Leaman","scott leaman",2018
"ca4499","ca",600013,"Roger Stock","roger stock",2018
"ca4500","ca",631170,"Terry Oestreich","terry oestreich",2018
"ca4501","ca",627780,"John Huber","john huber",2018
"ca4502","ca",629550,"Sandra Lyon, Ed.D.","ed d sandra lyon",2018
"ca4503","ca",629640,"Tracie Kern","tracie kern",2018
"ca4504","ca",630180,"Jean Marie Frey","jean marie frey",2018
"ca4505","ca",630210,"Grant Bennett","grant bennett",2018
"ca4506","ca",633150,"David Hansen","david hansen",2018
"ca4507","ca",633390,"Trevor Painton","trevor painton",2018
"ca4508","ca",634440,"David Pyle","david pyle",2018
"ca4509","ca",609070,"Maria Gandera","maria gandera",2018
"ca4510","ca",600027,"Doug Kimberly","doug kimberly",2018
"ca4511","ca",600028,"Jodi McClay","jodi mcclay",2018
"ca4512","ca",600029,"Patrick Kelley","patrick kelley",2018
"ca4513","ca",602430,"Allan Mucerino","allan mucerino",2018
"ca4514","ca",691135,"Michael McCormick","michael mccormick",2018
"ca4515","ca",691026,"Judy White","judy white",2018
"ca4516","ca",600007,"Nancy Hlibok Amann","nancy hlibok amann",2018
"ca4517","ca",603840,"Natasha Baker","natasha baker",2018
"ca4518","ca",604290,"Maureen Latham","maureen latham",2018
"ca4519","ca",609850,"Michael Lin","michael lin",2018
"ca4520","ca",611100,"Leonard Lopez","leonard lopez",2018
"ca4521","ca",611110,"Scott Bailey","scott bailey",2018
"ca4522","ca",616920,"Christi Barrett","christi barrett",2018
"ca4523","ca",619260,"Elliott Duchon","elliott duchon",2018
"ca4524","ca",624540,"Jennifer Root","jennifer root",2018
"ca4525","ca",625800,"Martinrex Kedziora","martinrex kedziora",2018
"ca4526","ca",603060,"Troy Miller","troy miller",2018
"ca4527","ca",612330,"Christopher Hoffman","christopher hoffman",2018
"ca4528","ca",612600,"Michael Borgaard","michael borgaard",2018
"ca4529","ca",613890,"Sarah Koligian","sarah koligian",2018
"ca4530","ca",614790,"Karen Schauer","karen schauer",2018
"ca4531","ca",614820,"William Spalding","william spalding",2018
"ca4532","ca",601332,"Steven Martinez","steven martinez",2018
"ca4533","ca",633110,"Katherine Wright","katherine wright",2018
"ca4534","ca",633240,"Ruben Reyes","ruben reyes",2018
"ca4535","ca",633840,"Jorge Aguilar","jorge aguilar",2018
"ca4536","ca",634620,"Kent Kern","kent kern",2018
"ca4537","ca",607900,"Scott Loehr","scott loehr",2018
"ca4538","ca",600036,"Chris Evans","chris evans",2018
"ca4539","ca",691028,"Krystal Lomanto","krystal lomanto",2018
"ca4540","ca",605190,"Candace Brewen","candace brewen",2018
"ca4541","ca",608640,"Hallie Ochoa","hallie ochoa",2018
"ca4542","ca",617340,"Diego Ochoa","diego ochoa",2018
"ca4543","ca",618810,"Elizabeth Volmer","elizabeth volmer",2018
"ca4544","ca",627480,"Jennifer Bernosky","jennifer bernosky",2018
"ca4545","ca",629770,"Amanda McCraw","amanda mccraw",2018
"ca4546","ca",634140,"Shawn Tennenbaum","shawn tennenbaum",2018
"ca4547","ca",637650,"John Schilling","john schilling",2018
"ca4548","ca",639690,"Bronson Mendes-LoBue","bronson mendes lobue",2018
"ca4549","ca",642630,"Linda Smith","linda smith",2018
"ca4550","ca",691136,"Michele Huntoon","michele huntoon",2018
"ca4551","ca",691029,"Ted Alejandre","ted alejandre",2018
"ca4552","ca",601710,"Kennon Mitchell","kennon mitchell",2018
"ca4553","ca",602160,"James Moore","james moore",2018
"ca4554","ca",604020,"Jeff Malan","jeff malan",2018
"ca4555","ca",604230,"Mary Suzuki","mary suzuki",2018
"ca4556","ca",608160,"Mathew Holton","mathew holton",2018
"ca4557","ca",608460,"Norm Enfield","norm enfield",2018
"ca4558","ca",609390,"Frank Miranda","frank miranda",2018
"ca4559","ca",616300,"Richard Dahlin","richard dahlin",2018
"ca4560","ca",612960,"Shawn Judson","shawn judson",2018
"ca4561","ca",613920,"Randal Bassett","randal bassett",2018
"ca4562","ca",616860,"Ross Swearingen","ross swearingen",2018
"ca4563","ca",625860,"Tom Baumgarten","tom baumgarten",2018
